repository,branch,download_link,name,date
https://pypi.org/project/pyarrow/,releases/5.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f222c120fafd3c46a94dff30f7f3f207ecea8c84/raw/,5.0.0,2021-07-28T18:32:53+00:00
https://pypi.org/project/pyarrow/,releases/6.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7c0accb7c93dab2d6f7c75fef9526f76e85911f7/raw/,6.0.0,2021-10-26T15:07:29+00:00
https://pypi.org/project/pyarrow/,releases/6.0.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:af61cc55b8805dc5c5eab3d70547d5d2e8470897/raw/,6.0.1,2021-11-18T03:57:46+00:00
https://pypi.org/project/pyarrow/,releases/7.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b575f7a3d68cfa45b5f3da9d5d10b823bfc47cc0/raw/,7.0.0,2022-02-03T22:25:11+00:00
https://pypi.org/project/pyarrow/,releases/8.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:92f6aa90857a4a16c25477e2d704c1249ad8917d/raw/,8.0.0,2022-05-06T21:36:10+00:00
https://pypi.org/project/pyarrow/,releases/9.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bdd6404f403b033f04c6d180ad82d8f303755443/raw/,9.0.0,2022-08-03T10:47:47+00:00
https://pypi.org/project/umap-learn/,releases/0.1.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:eabf88c681c9106a9142934198d14792b27bbbf4/raw/,0.1.0,2017-11-10T20:45:25+00:00
https://pypi.org/project/umap-learn/,releases/0.1.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:672e3a548030845d1fc38dc5f0c1e380a249c10c/raw/,0.1.1,2017-11-10T20:46:34+00:00
https://pypi.org/project/umap-learn/,releases/0.1.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f27b60d1dddc95d5deedab9c0b9afa2d2b634c64/raw/,0.1.2,2017-11-10T20:48:15+00:00
https://pypi.org/project/umap-learn/,releases/0.1.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b3a97748d7384a2fce62d2e01ee25941dfa7966c/raw/,0.1.3,2017-11-10T21:07:08+00:00
https://pypi.org/project/umap-learn/,releases/0.1.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bb9627c40df79a0bea43dd9d497ef7f177c46282/raw/,0.1.4,2017-11-20T00:44:50+00:00
https://pypi.org/project/umap-learn/,releases/0.1.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:628a25b78e59125f659efb6e7db263490416c91e/raw/,0.1.5,2017-12-02T18:10:52+00:00
https://pypi.org/project/umap-learn/,releases/0.2.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:60c3a23caad2d1c0d122212c37fed9e1609a2cbc/raw/,0.2.0,2018-01-27T05:03:12+00:00
https://pypi.org/project/umap-learn/,releases/0.2.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:18f5cd204a1d3b545889a7683610997d05857b2d/raw/,0.2.1,2018-02-16T01:43:47+00:00
https://pypi.org/project/umap-learn/,releases/0.2.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:e4e57c5786e9557605dd8b90869797a92319ac86/raw/,0.2.2,2018-04-08T16:07:21+00:00
https://pypi.org/project/umap-learn/,releases/0.2.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:66ee19a676f5eb693714ada6f4a369e02e2aba70/raw/,0.2.3,2018-04-08T16:34:09+00:00
https://pypi.org/project/umap-learn/,releases/0.2.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a3032ec49ff5ca6d128aff9d4f9ed0307060931c/raw/,0.2.4,2018-06-15T03:13:15+00:00
https://pypi.org/project/umap-learn/,releases/0.2.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:71a429a8d3d0a9c6e031ab3cd66c5df351d1b0c5/raw/,0.2.5,2018-06-20T14:20:09+00:00
https://pypi.org/project/umap-learn/,releases/0.3.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d3896e2dc148e6f1a52edd0b7e73d25fd950fe58/raw/,0.3.0,2018-07-12T19:45:29+00:00
https://pypi.org/project/umap-learn/,releases/0.3.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:94ac9656ce1829eb2651da09792ad44ee897c6da/raw/,0.3.1,2018-08-01T16:58:22+00:00
https://pypi.org/project/umap-learn/,releases/0.3.10,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4ac190e4a2008122776cfb2e16704409d3a6b8f3/raw/,0.3.10,2019-08-14T15:27:09+00:00
https://pypi.org/project/umap-learn/,releases/0.3.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:006bec9ea112aa765f910670d1ec7cbefbd3233f/raw/,0.3.2,2018-08-02T19:55:13+00:00
https://pypi.org/project/umap-learn/,releases/0.3.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:55fc87b44c29ac93ce871ea8840f9098c816cecb/raw/,0.3.4,2018-10-06T02:35:50+00:00
https://pypi.org/project/umap-learn/,releases/0.3.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:33af56128f233376418a580fc5fd12fc8ff3c28e/raw/,0.3.5,2018-10-08T02:20:21+00:00
https://pypi.org/project/umap-learn/,releases/0.3.6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d31eccf5170fa993321c7ce6be1e0a91a2c21896/raw/,0.3.6,2018-10-17T17:17:21+00:00
https://pypi.org/project/umap-learn/,releases/0.3.7,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bda4bfe288e2b0c9eafec0b16141ce5042667c0b/raw/,0.3.7,2018-11-30T01:59:30+00:00
https://pypi.org/project/umap-learn/,releases/0.3.8,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1d32bb203f07a853312a236a6b9e071f46a473ec/raw/,0.3.8,2019-03-26T17:22:50+00:00
https://pypi.org/project/umap-learn/,releases/0.3.9,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:fb4caa0e5bef06e103c37b64691cf1a480936169/raw/,0.3.9,2019-05-27T22:49:27+00:00
https://pypi.org/project/umap-learn/,releases/0.4.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:146745733167efd1ba82f1465542f43ab100db52/raw/,0.4.0,2020-04-07T17:21:10+00:00
https://pypi.org/project/umap-learn/,releases/0.4.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:87022d2e19545abf04e4e2b3bd4a1bfbd7570c09/raw/,0.4.0rc1,2020-02-08T22:58:38+00:00
https://pypi.org/project/umap-learn/,releases/0.4.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:118d404a55aefb638c0512a2f092eef14b0e0fea/raw/,0.4.0rc2,2020-03-20T14:54:53+00:00
https://pypi.org/project/umap-learn/,releases/0.4.0rc3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:899415dd51f016be5e5d1d3f636eae69125d6586/raw/,0.4.0rc3,2020-03-26T15:22:43+00:00
https://pypi.org/project/umap-learn/,releases/0.4.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a03aab0716464096e2297bebb4510b20925910ff/raw/,0.4.1,2020-04-10T19:27:37+00:00
https://pypi.org/project/umap-learn/,releases/0.4.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4a959bb50d91a9743c33590b3d30f1ad812fc531/raw/,0.4.2,2020-04-29T16:26:32+00:00
https://pypi.org/project/umap-learn/,releases/0.4.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:37fbcb065d02d839478280d729127de2ad09f754/raw/,0.4.3,2020-05-15T04:25:55+00:00
https://pypi.org/project/umap-learn/,releases/0.4.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d9a949096bb8341e1a4518a1d47a875454776865/raw/,0.4.4,2020-06-05T01:11:08+00:00
https://pypi.org/project/umap-learn/,releases/0.4.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:557f8cdf524c2d0f25669bc11ef198d848137164/raw/,0.4.5,2020-06-30T15:17:53+00:00
https://pypi.org/project/umap-learn/,releases/0.4.6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0986eb26c8bb3f8935982793cb4432f8aaf33fd9/raw/,0.4.6,2020-07-02T15:56:06+00:00
https://pypi.org/project/umap-learn/,releases/0.5.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b1bead0b08066754593661d53ebc9631b141de73/raw/,0.5.0,2021-01-11T21:28:26+00:00
https://pypi.org/project/umap-learn/,releases/0.5.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6f4472c916e80671599190d994468300dbda7bd8/raw/,0.5.0rc1,2020-11-26T16:29:14+00:00
https://pypi.org/project/umap-learn/,releases/0.5.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:e6aeb6dab550d434431a8f21dbc488c4ff55f355/raw/,0.5.1,2021-02-08T21:04:43+00:00
https://pypi.org/project/umap-learn/,releases/0.5.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:613a322d37f67b0c1eebc9c968a8609fcaf003bd/raw/,0.5.2,2021-10-29T16:33:56+00:00
https://pypi.org/project/umap-learn/,releases/0.5.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a096543d162205196089828f904b4ef0c03427c3/raw/,0.5.3,2022-04-13T21:20:36+00:00
https://pypi.org/project/umap-learn/,releases/0.5.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:36e3fa5d00d925ef87cc24e3f922f163619f1587/raw/,0.5.4,2023-09-15T15:27:59+00:00
https://pypi.org/project/xgboost/,releases/0.4a12,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:11bf048e3f2cb1c9af2e29c084b1f60ca994ba2e/raw/,0.4a12,2015-08-20T07:57:53+00:00
https://pypi.org/project/xgboost/,releases/0.4a13,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:200f63847ba3412466ae5465dd9a08875ebda5d3/raw/,0.4a13,2015-08-24T03:06:26+00:00
https://pypi.org/project/xgboost/,releases/0.4a14,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6b18fb10c59c1d402760c630f0666244edade4d9/raw/,0.4a14,2015-09-17T20:52:55+00:00
https://pypi.org/project/xgboost/,releases/0.4a15,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6e5b6ab0bc531c30a289c884737110a976f1197b/raw/,0.4a15,2015-10-18T18:08:41+00:00
https://pypi.org/project/xgboost/,releases/0.4a18,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f1493c9e052c2604992e398910a1b2ca8a65ea1e/raw/,0.4a18,2015-10-18T22:52:33+00:00
https://pypi.org/project/xgboost/,releases/0.4a19,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ae1e6d5bd1a6359fcc26b7e3e0ecef7b5c8cf477/raw/,0.4a19,2015-10-18T23:01:28+00:00
https://pypi.org/project/xgboost/,releases/0.4a20,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f523ff2af008d8c58c91154d99efbffab40f06ea/raw/,0.4a20,2015-10-18T23:29:44+00:00
https://pypi.org/project/xgboost/,releases/0.4a21,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:157bfc0e1d1cce497d26aeee6ae10145e8474bd1/raw/,0.4a21,2015-10-18T23:48:16+00:00
https://pypi.org/project/xgboost/,releases/0.4a22,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:fb9f7fa86862c6da5a1449020180f5277f862ec6/raw/,0.4a22,2015-10-19T00:06:26+00:00
https://pypi.org/project/xgboost/,releases/0.4a23,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a37b0fd310b2375c72ab9d5338fdc1798b6f9d2e/raw/,0.4a23,2015-10-19T00:10:54+00:00
https://pypi.org/project/xgboost/,releases/0.4a24,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:582c51435fc02c172972bba5eb531938b7fcf468/raw/,0.4a24,2015-11-12T06:12:36+00:00
https://pypi.org/project/xgboost/,releases/0.4a25,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:27ce44e7e7ea9b6d4fe9abb616cac4643f2a9777/raw/,0.4a25,2015-11-12T06:29:18+00:00
https://pypi.org/project/xgboost/,releases/0.4a26,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:87f299dc9459bef305c03d3fd61796e678ba9640/raw/,0.4a26,2015-11-12T06:49:11+00:00
https://pypi.org/project/xgboost/,releases/0.4a27,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4cd85e3c8f0018e2170b55be78d81e5d308e7076/raw/,0.4a27,2015-11-12T06:53:22+00:00
https://pypi.org/project/xgboost/,releases/0.4a28,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8ab3ce3d477dc739ea76a7c98c173b4f1f8ae1b5/raw/,0.4a28,2015-11-12T06:56:37+00:00
https://pypi.org/project/xgboost/,releases/0.4a29,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:c95fc3a9740a5656c80311151603cd54eb76aa70/raw/,0.4a29,2015-11-12T19:02:40+00:00
https://pypi.org/project/xgboost/,releases/0.4a30,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7c8e644b100ea4cc46964792ce09528ee1dd165d/raw/,0.4a30,2015-12-08T06:00:37+00:00
https://pypi.org/project/xgboost/,releases/0.6a1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ad3ae94b3a449b6647a0ff274bf33df43135a6a1/raw/,0.6a1,2016-08-09T09:42:11+00:00
https://pypi.org/project/xgboost/,releases/0.6a2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:db358cb2879c60babafd1cdfd26941d87960cd3a/raw/,0.6a2,2016-08-09T09:55:41+00:00
https://pypi.org/project/xgboost/,releases/0.7.post3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d4edc08b48f14a156c4383bcf591a36497406f31/raw/,0.7.post3,2018-01-02T10:37:31+00:00
https://pypi.org/project/xgboost/,releases/0.7.post4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:23987a691ecf0a1819d97ddd238d4fc87625ad06/raw/,0.7.post4,2018-03-26T06:48:01+00:00
https://pypi.org/project/xgboost/,releases/0.71,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:216a71e53e1586f820a58e8705e66e6ea80f997d/raw/,0.71,2018-04-11T12:54:50+00:00
https://pypi.org/project/xgboost/,releases/0.72.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0ddb060c73e4f54533091d03377b700be8a2211c/raw/,0.72.1,2018-07-08T20:18:56+00:00
https://pypi.org/project/xgboost/,releases/0.80,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:2141ee4cbc55bdd7857561a65077d750caf68b9c/raw/,0.80,2018-08-14T04:36:19+00:00
https://pypi.org/project/xgboost/,releases/0.81,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f81b2295b0da2c8ccb6912adfd5a8449ee793f99/raw/,0.81,2018-11-05T20:07:32+00:00
https://pypi.org/project/xgboost/,releases/0.82,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:107825e97bd26ef2574f3463e7bda87ba2e8214a/raw/,0.82,2019-03-05T05:30:12+00:00
https://pypi.org/project/xgboost/,releases/0.90,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:36a7e43b309a590ec340a0e7a715a42c5bb003c0/raw/,0.90,2019-05-20T21:41:18+00:00
https://pypi.org/project/xgboost/,releases/1.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a21ba4fe4fc2791f63882266953519f9a7c225e1/raw/,1.0.0,2020-02-20T05:19:04+00:00
https://pypi.org/project/xgboost/,releases/1.0.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6618e4c7258f5bd649de77a84517f40be0dc7054/raw/,1.0.0rc2,2020-02-14T10:56:16+00:00
https://pypi.org/project/xgboost/,releases/1.0.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5a302e73cb817e8eacb98ec6dc7bdb7fe32deeb1/raw/,1.0.1,2020-02-21T17:08:22+00:00
https://pypi.org/project/xgboost/,releases/1.0.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:2e3083f42be3fd4f92f30648dfa73905146974ad/raw/,1.0.2,2020-03-04T01:26:39+00:00
https://pypi.org/project/xgboost/,releases/1.1.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:87cd0ac1aba4a60685dfb4a664cf9d8d72f80176/raw/,1.1.0,2020-05-17T08:31:26+00:00
https://pypi.org/project/xgboost/,releases/1.1.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0905611f73cd9553f80248b420a120013360f678/raw/,1.1.0rc1,2020-04-24T21:27:26+00:00
https://pypi.org/project/xgboost/,releases/1.1.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:efba416889915dba77ae773bb41318ae60133f14/raw/,1.1.0rc2,2020-05-04T20:45:43+00:00
https://pypi.org/project/xgboost/,releases/1.1.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:9187dacd5dee8a6947141204aad4bb25a947d1ba/raw/,1.1.1,2020-06-07T04:14:53+00:00
https://pypi.org/project/xgboost/,releases/1.2.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:cd16cc5ad70258d2db2c5039f6076a2d142ad553/raw/,1.2.0,2020-08-23T02:47:30+00:00
https://pypi.org/project/xgboost/,releases/1.2.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ae8e79cb85795457b06367d5e4449c126c1aa478/raw/,1.2.0rc2,2020-08-12T22:00:17+00:00
https://pypi.org/project/xgboost/,releases/1.2.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1e729b4a3bbaf37f08b1bf452939cdd9500c9e17/raw/,1.2.1,2020-11-23T16:22:37+00:00
https://pypi.org/project/xgboost/,releases/1.3.0.post0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:04793f672ee4a8a93a2c0b47f3b63a31eb8ff6a5/raw/,1.3.0.post0,2020-12-09T18:25:53+00:00
https://pypi.org/project/xgboost/,releases/1.3.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:cd47b4cf899182e02c2c3b84f0458efc516a7a33/raw/,1.3.0rc1,2020-11-23T16:21:20+00:00
https://pypi.org/project/xgboost/,releases/1.3.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8ed7eacdb1ccb6f07787b6846b04feaacd923da7/raw/,1.3.1,2020-12-22T09:01:48+00:00
https://pypi.org/project/xgboost/,releases/1.3.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:060097650c2b1aaf8a2fbbb0c73ecb1ef82f7d3f/raw/,1.3.2,2021-01-18T05:49:29+00:00
https://pypi.org/project/xgboost/,releases/1.3.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bd6531f9bac54c9e17dca9683c5ff9966b55df7a/raw/,1.3.3,2021-01-20T13:31:37+00:00
https://pypi.org/project/xgboost/,releases/1.4.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d8474077e1c6dbc8f3ecfeb91b4eb0f31752c891/raw/,1.4.0,2021-04-12T18:28:27+00:00
https://pypi.org/project/xgboost/,releases/1.4.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ea53808a0f88d00bfad2312091e76983b1102c3f/raw/,1.4.0rc1,2021-03-29T02:02:00+00:00
https://pypi.org/project/xgboost/,releases/1.4.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6b75d2186afeb9c2f53e08bef9effad561982c53/raw/,1.4.1,2021-04-20T01:46:06+00:00
https://pypi.org/project/xgboost/,releases/1.4.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ece5f36744ed86117d571829c287037f49f6f865/raw/,1.4.2,2021-05-13T11:55:10+00:00
https://pypi.org/project/xgboost/,releases/1.5.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5723378b0fb9663a1e7270e91e69aed0d1215699/raw/,1.5.0,2021-10-17T17:28:56+00:00
https://pypi.org/project/xgboost/,releases/1.5.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:15d1001a43cf85ed234eab4a4eec88476c6fadc1/raw/,1.5.0rc1,2021-09-30T11:03:54+00:00
https://pypi.org/project/xgboost/,releases/1.5.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:cc27c3ca791ad3ce888704e84698fd514ef80107/raw/,1.5.1,2021-11-24T20:13:25+00:00
https://pypi.org/project/xgboost/,releases/1.5.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3a98eba03ff6209b15c02e9f51b8476cb108b639/raw/,1.5.2,2022-01-17T16:26:36+00:00
https://pypi.org/project/xgboost/,releases/1.6.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8eb3d174ee84de54a3432c1628a6f51fea95430a/raw/,1.6.0,2022-04-16T04:16:36+00:00
https://pypi.org/project/xgboost/,releases/1.6.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d443cc40fbd36118841c1edeb729e3f9959ebd69/raw/,1.6.0rc1,2022-03-31T01:07:12+00:00
https://pypi.org/project/xgboost/,releases/1.6.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ba01c11ded2d4c099d29394420c317b6441316e4/raw/,1.6.1,2022-05-09T09:38:33+00:00
https://pypi.org/project/xgboost/,releases/1.6.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:801f902dc8956341220ff909a364351540898b05/raw/,1.6.2,2022-08-22T15:19:36+00:00
https://pypi.org/project/xgboost/,releases/1.7.0.post0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:84e5a24d0c2f3966b4edfdbbce32e68798123504/raw/,1.7.0.post0,2022-11-03T03:34:14+00:00
https://pypi.org/project/xgboost/,releases/1.7.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d48f2919f5773695dfc5360de22247a374d6695f/raw/,1.7.1,2022-11-03T23:37:22+00:00
https://pypi.org/project/xgboost/,releases/1.7.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8ad46d0c86e6c82373c41e5bf20ceb0080e97a74/raw/,1.7.2,2022-12-08T19:26:12+00:00
https://pypi.org/project/xgboost/,releases/1.7.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bc95e18648eb3b72f9dbd53c3c53807f444eb59f/raw/,1.7.3,2023-01-06T19:19:01+00:00
https://pypi.org/project/xgboost/,releases/1.7.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:abec3eb5e511a22109df7de8ff50b3af17ab201f/raw/,1.7.4,2023-02-16T17:23:31+00:00
https://pypi.org/project/xgboost/,releases/1.7.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3dfbd60432ae37dd150d39f6cfaec61b3c3c6ada/raw/,1.7.5,2023-03-30T19:46:10+00:00
https://pypi.org/project/xgboost/,releases/1.7.6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:918b106c36bada3f360adffe89210904808d4048/raw/,1.7.6,2023-06-19T03:02:02+00:00
https://pypi.org/project/xgboost/,releases/2.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8b196b0eb658ac57ed626edb2a7772a6b2d99c61/raw/,2.0.0,2023-09-12T03:14:32+00:00
https://pypi.org/project/xgboost/,releases/2.0.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0b696ea64f4651f3decac20c00e59b6536d1a689/raw/,2.0.0rc1,2023-08-17T18:54:04+00:00
https://pypi.org/project/xgboost/,releases/2.0.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:fd47d889b5e5fcb73e72ad4709d67464fe75bfef/raw/,2.0.1,2023-10-24T09:08:02+00:00
https://pypi.org/project/pandas-gbq/,releases/0.1.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4333243609ab3dc9076ff3d438432c8e8f8ff746/raw/,0.1.1,2017-02-22T21:27:35+00:00
https://pypi.org/project/pandas-gbq/,releases/0.1.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7bc22eeda252737ab7aeef42d219ea361023c636/raw/,0.1.2,2017-02-23T12:55:07+00:00
https://pypi.org/project/pandas-gbq/,releases/0.1.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:057f59efdd8a1c4b31f79f06ae95747267e1980a/raw/,0.1.3,2017-03-04T16:49:52+00:00
https://pypi.org/project/pandas-gbq/,releases/0.1.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:751227d6646987401f13366a360cc9515b301ed9/raw/,0.1.4,2017-03-18T02:24:54+00:00
https://pypi.org/project/pandas-gbq/,releases/0.1.6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b853fe32c06cafe0ee7e9366c3fa45568468fdfb/raw/,0.1.6,2017-05-04T02:34:03+00:00
https://pypi.org/project/pandas-gbq/,releases/0.10.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ea493467c64644b092163fbb422bf6c1c8a34d40/raw/,0.10.0,2019-04-05T13:32:28+00:00
https://pypi.org/project/pandas-gbq/,releases/0.11.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7d411548338edf3e3cf5dfc08783126a53220cbe/raw/,0.11.0,2019-07-29T20:03:50+00:00
https://pypi.org/project/pandas-gbq/,releases/0.12.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6e590e2e9e77047841c26ccdb5795606e699c7b1/raw/,0.12.0,2019-11-25T22:19:12+00:00
https://pypi.org/project/pandas-gbq/,releases/0.13.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:33ed46c319a5f5679f0bc8a774cb1d3708d5a82b/raw/,0.13.0,2019-12-12T22:48:39+00:00
https://pypi.org/project/pandas-gbq/,releases/0.13.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ed525f403223638f2f08aa7e5a9010b1a6296bb2/raw/,0.13.1,2020-02-13T17:06:22+00:00
https://pypi.org/project/pandas-gbq/,releases/0.13.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:cc53ef61173a058a6ac0802479ced4ad2b518170/raw/,0.13.2,2020-05-14T15:47:37+00:00
https://pypi.org/project/pandas-gbq/,releases/0.13.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0a023ec54e08009b90428dd9119f8c5a724583fe/raw/,0.13.3,2020-09-30T16:20:39+00:00
https://pypi.org/project/pandas-gbq/,releases/0.14.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3fdfe37be2bbea7bbebbfbdf40e5299ca2d52645/raw/,0.14.0,2020-10-05T21:09:56+00:00
https://pypi.org/project/pandas-gbq/,releases/0.14.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:955fcc6f7690c415975b6bebcdd8b22dfb138bdf/raw/,0.14.1,2020-11-10T17:13:28+00:00
https://pypi.org/project/pandas-gbq/,releases/0.15.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:614fab3fab9cdb44ed82351c10e71134c4311658/raw/,0.15.0,2021-03-30T16:55:57+00:00
